,mad_name,control_system_name,beampath,image,columns,rows,bit_depth,calibration,ROI_start_X,ROI_X,ROI_Y,orient_X,orient_Y,center_pix_X,center_pix_Y,filt_1_out,filt_1_in,filt_2_out,filt_2_in,cam_rotation,calibration_Y,bin_X,bin_Y,ROI_start_X_Set,ROI_start_Y_SET,ROI_X_set,ROI_Y_set,SCLinac,Laser,Popin,Cascade,Color,NLCTA,FACET,SPEAR,XTA,AreaDet,Bufd,Filt,Proj,XRS,PCDS,ASTA,LCLS,SAS,HXS,ROI,FrameGrab,AreaDet2,SWROI,Gain,XTES,OneFilt,FiltFlip_1,FiltFlip_2
200,YAGS2,YAGS:IN20:995,CU_SXR,YAGS:IN20:995,YAGS:IN20:995:N_OF_COL,YAGS:IN20:995:N_OF_ROW,YAGS:IN20:995:N_OF_BITS,YAGS:IN20:995:RESOLUTION,YAGS:IN20:995:ROI_Y,YAGS:IN20:995:ROI_XNP,YAGS:IN20:995:ROI_YNP,YAGS:IN20:995:X_ORIENT,YAGS:IN20:995:Y_ORIENT,YAGS:IN20:995:X_RTCL_CTR,YAGS:IN20:995:Y_RTCL_CTR,YAGS:IN20:995:FLT1_OUT,YAGS:IN20:995:FLT1_IN,YAGS:IN20:995:FLT2_OUT,YAGS:IN20:995:FLT2_IN,,,,,YAGS:IN20:995:ROI_X_SET,YAGS:IN20:995:ROI_Y_SET,YAGS:IN20:995:ROI_XNP_SET,YAGS:IN20:995:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,OTR11,OTRS:LI21:237,CU_SXR,OTRS:LI21:237,OTRS:LI21:237:N_OF_COL,OTRS:LI21:237:N_OF_ROW,OTRS:LI21:237:N_OF_BITS,OTRS:LI21:237:RESOLUTION,OTRS:LI21:237:ROI_Y,OTRS:LI21:237:ROI_XNP,OTRS:LI21:237:ROI_YNP,OTRS:LI21:237:X_ORIENT,OTRS:LI21:237:Y_ORIENT,OTRS:LI21:237:X_RTCL_CTR,OTRS:LI21:237:Y_RTCL_CTR,OTRS:LI21:237:FLT1_OUT,OTRS:LI21:237:FLT1_IN,OTRS:LI21:237:FLT2_OUT,OTRS:LI21:237:FLT2_IN,,,,,OTRS:LI21:237:ROI_X_SET,OTRS:LI21:237:ROI_Y_SET,OTRS:LI21:237:ROI_XNP_SET,OTRS:LI21:237:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,OTR12,OTRS:LI21:291,CU_SXR,OTRS:LI21:291,OTRS:LI21:291:N_OF_COL,OTRS:LI21:291:N_OF_ROW,OTRS:LI21:291:N_OF_BITS,OTRS:LI21:291:RESOLUTION,OTRS:LI21:291:ROI_Y,OTRS:LI21:291:ROI_XNP,OTRS:LI21:291:ROI_YNP,OTRS:LI21:291:X_ORIENT,OTRS:LI21:291:Y_ORIENT,OTRS:LI21:291:X_RTCL_CTR,OTRS:LI21:291:Y_RTCL_CTR,OTRS:LI21:291:FLT1_OUT,OTRS:LI21:291:FLT1_IN,OTRS:LI21:291:FLT2_OUT,OTRS:LI21:291:FLT2_IN,,,,,OTRS:LI21:291:ROI_X_SET,OTRS:LI21:291:ROI_Y_SET,OTRS:LI21:291:ROI_XNP_SET,OTRS:LI21:291:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,OTR21,OTRS:LI24:807,CU_SXR,OTRS:LI24:807,OTRS:LI24:807:N_OF_COL,OTRS:LI24:807:N_OF_ROW,OTRS:LI24:807:N_OF_BITS,OTRS:LI24:807:RESOLUTION,OTRS:LI24:807:ROI_Y,OTRS:LI24:807:ROI_XNP,OTRS:LI24:807:ROI_YNP,OTRS:LI24:807:X_ORIENT,OTRS:LI24:807:Y_ORIENT,OTRS:LI24:807:X_RTCL_CTR,OTRS:LI24:807:Y_RTCL_CTR,OTRS:LI24:807:FLT1_OUT,OTRS:LI24:807:FLT1_IN,OTRS:LI24:807:FLT2_OUT,OTRS:LI24:807:FLT2_IN,,,,,OTRS:LI24:807:ROI_X_SET,OTRS:LI24:807:ROI_Y_SET,OTRS:LI24:807:ROI_XNP_SET,OTRS:LI24:807:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,OTRDL18,OTRS:LTUS:417,CU_SXR,OTRS:LTUS:417,OTRS:LTUS:417:ROI:MaxSizeX_RBV,OTRS:LTUS:417:ROI:MaxSizeY_RBV,OTRS:LTUS:417:BitsPerPixel_RBV,OTRS:LTUS:417:RESOLUTION,OTRS:LTUS:417:ROI:MinY_RBV,OTRS:LTUS:417:ROI:SizeX_RBV,OTRS:LTUS:417:ROI:SizeY_RBV,OTRS:LTUS:417:X_ORIENT,OTRS:LTUS:417:Y_ORIENT,OTRS:LTUS:417:X_RTCL_CTR,OTRS:LTUS:417:Y_RTCL_CTR,,,,,,,OTRS:LTUS:417:ROI:BinX,OTRS:LTUS:417:ROI:BinY,OTRS:LTUS:417:ROI:MinX,OTRS:LTUS:417:ROI:MinY,OTRS:LTUS:417:ROI:SizeX,OTRS:LTUS:417:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,BOD10,YAGS:UNDS:3575,CU_SXR,YAGS:UNDS:3575,YAGS:UNDS:3575:ROI:MaxSizeX_RBV,YAGS:UNDS:3575:ROI:MaxSizeY_RBV,YAGS:UNDS:3575:BitsPerPixel_RBV,YAGS:UNDS:3575:RESOLUTION,YAGS:UNDS:3575:ROI:MinY_RBV,YAGS:UNDS:3575:ROI:SizeX_RBV,YAGS:UNDS:3575:ROI:SizeY_RBV,YAGS:UNDS:3575:X_ORIENT,YAGS:UNDS:3575:Y_ORIENT,YAGS:UNDS:3575:X_RTCL_CTR,YAGS:UNDS:3575:Y_RTCL_CTR,,,,,,,YAGS:UNDS:3575:ROI:BinX,YAGS:UNDS:3575:ROI:BinY,YAGS:UNDS:3575:ROI:MinX,YAGS:UNDS:3575:ROI:MinY,YAGS:UNDS:3575:ROI:SizeX,YAGS:UNDS:3575:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,BOD12,YAGS:UNDS:3795,CU_SXR,YAGS:UNDS:3795,YAGS:UNDS:3795:ROI:MaxSizeX_RBV,YAGS:UNDS:3795:ROI:MaxSizeY_RBV,YAGS:UNDS:3795:BitsPerPixel_RBV,YAGS:UNDS:3795:RESOLUTION,YAGS:UNDS:3795:ROI:MinY_RBV,YAGS:UNDS:3795:ROI:SizeX_RBV,YAGS:UNDS:3795:ROI:SizeY_RBV,YAGS:UNDS:3795:X_ORIENT,YAGS:UNDS:3795:Y_ORIENT,YAGS:UNDS:3795:X_RTCL_CTR,YAGS:UNDS:3795:Y_RTCL_CTR,,,,,,,YAGS:UNDS:3795:ROI:BinX,YAGS:UNDS:3795:ROI:BinY,YAGS:UNDS:3795:ROI:MinX,YAGS:UNDS:3795:ROI:MinY,YAGS:UNDS:3795:ROI:SizeX,YAGS:UNDS:3795:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207,SLSXS1,SLIT:UNDS:3555,CU_SXR,SLIT:UNDS:3555,SLIT:UNDS:3555:ROI:MaxSizeX_RBV,SLIT:UNDS:3555:ROI:MaxSizeY_RBV,SLIT:UNDS:3555:BitsPerPixel_RBV,SLIT:UNDS:3555:RESOLUTION,SLIT:UNDS:3555:ROI:MinY_RBV,SLIT:UNDS:3555:ROI:SizeX_RBV,SLIT:UNDS:3555:ROI:SizeY_RBV,SLIT:UNDS:3555:X_ORIENT,SLIT:UNDS:3555:Y_ORIENT,SLIT:UNDS:3555:X_RTCL_CTR,SLIT:UNDS:3555:Y_RTCL_CTR,,,,,,,SLIT:UNDS:3555:ROI:BinX,SLIT:UNDS:3555:ROI:BinY,SLIT:UNDS:3555:ROI:MinX,SLIT:UNDS:3555:ROI:MinY,SLIT:UNDS:3555:ROI:SizeX,SLIT:UNDS:3555:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
208,OTRDMPB,OTRS:DMPS:695,CU_SXR,OTRS:DMPS:695,OTRS:DMPS:695:ROI:MaxSizeX_RBV,OTRS:DMPS:695:ROI:MaxSizeY_RBV,OTRS:DMPS:695:BitsPerPixel_RBV,OTRS:DMPS:695:RESOLUTION,OTRS:DMPS:695:ROI:MinY_RBV,OTRS:DMPS:695:ROI:SizeX_RBV,OTRS:DMPS:695:ROI:SizeY_RBV,OTRS:DMPS:695:X_ORIENT,OTRS:DMPS:695:Y_ORIENT,OTRS:DMPS:695:X_RTCL_CTR,OTRS:DMPS:695:Y_RTCL_CTR,,,,,,,OTRS:DMPS:695:ROI:BinX,OTRS:DMPS:695:ROI:BinY,OTRS:DMPS:695:ROI:MinX,OTRS:DMPS:695:ROI:MinY,OTRS:DMPS:695:ROI:SizeX,OTRS:DMPS:695:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,IM1K0,IM1K0:XTES:CAM,CU_SXR,IM1K0:XTES:CAM,IM1K0:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM1K0:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM1K0:XTES:CAM:BitsPerPixel_RBV,IM1K0:XTES:CAM:RESOLUTION,IM1K0:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM1K0:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM1K0:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM1K0:XTES:CAM:X_ORIENT,IM1K0:XTES:CAM:Y_ORIENT,IM1K0:XTES:CAM:X_RTCL_CTR,IM1K0:XTES:CAM:Y_RTCL_CTR,,,,,,,IM1K0:XTES:CAM:IMAGE2:ROI:BinX,IM1K0:XTES:CAM:IMAGE2:ROI:BinY,IM1K0:XTES:CAM:IMAGE2:ROI:MinX,IM1K0:XTES:CAM:IMAGE2:ROI:MinY,IM1K0:XTES:CAM:IMAGE2:ROI:SizeX,IM1K0:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
210,IM1K4,IM1K4:XTES:CAM,CU_SXR,IM1K4:XTES:CAM,IM1K4:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM1K4:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM1K4:XTES:CAM:BitsPerPixel_RBV,IM1K4:XTES:CAM:RESOLUTION,IM1K4:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM1K4:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM1K4:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM1K4:XTES:CAM:X_ORIENT,IM1K4:XTES:CAM:Y_ORIENT,IM1K4:XTES:CAM:X_RTCL_CTR,IM1K4:XTES:CAM:Y_RTCL_CTR,,,,,,,IM1K4:XTES:CAM:IMAGE2:ROI:BinX,IM1K4:XTES:CAM:IMAGE2:ROI:BinY,IM1K4:XTES:CAM:IMAGE2:ROI:MinX,IM1K4:XTES:CAM:IMAGE2:ROI:MinY,IM1K4:XTES:CAM:IMAGE2:ROI:SizeX,IM1K4:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
211,IM2K0,IM2K0:XTES:CAM,CU_SXR,IM2K0:XTES:CAM,IM2K0:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM2K0:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM2K0:XTES:CAM:BitsPerPixel_RBV,IM2K0:XTES:CAM:RESOLUTION,IM2K0:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM2K0:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM2K0:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM2K0:XTES:CAM:X_ORIENT,IM2K0:XTES:CAM:Y_ORIENT,IM2K0:XTES:CAM:X_RTCL_CTR,IM2K0:XTES:CAM:Y_RTCL_CTR,,,,,,,IM2K0:XTES:CAM:IMAGE2:ROI:BinX,IM2K0:XTES:CAM:IMAGE2:ROI:BinY,IM2K0:XTES:CAM:IMAGE2:ROI:MinX,IM2K0:XTES:CAM:IMAGE2:ROI:MinY,IM2K0:XTES:CAM:IMAGE2:ROI:SizeX,IM2K0:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
212,SB1-PIM,SXR:YAG:CVV:01,CU_SXR,SXR:YAG:CVV:01,SXR:YAG:CVV:01:N_OF_COL,SXR:YAG:CVV:01:N_OF_ROW,SXR:YAG:CVV:01:N_OF_BITS,SXR:YAG:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,OPALSXR,SXR:EXS:CVV:01,CU_SXR,SXR:EXS:CVV:01,SXR:EXS:CVV:01:N_OF_COL,SXR:EXS:CVV:01:N_OF_ROW,SXR:EXS:CVV:01:N_OF_BITS,,,SXR:EXS:CVV:01:CMPX_COL,SXR:EXS:CVV:01:CMPX_ROW,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,SXRSPEC,SXR:EXS:CVV:01:IMAGE_CMPX,CU_SXR,SXR:EXS:CVV:01:IMAGE_CMPX,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,C2B,CAMR:LGUN:210,SC_DIAG0,CAMR:LGUN:210,CAMR:LGUN:210:MaxSizeX_RBV,CAMR:LGUN:210:MaxSizeY_RBV,CAMR:LGUN:210:DataType_RBV,CAMR:LGUN:210:RESOLUTION,CAMR:LGUN:210:MinY_RBV,CAMR:LGUN:210:SizeX_RBV,CAMR:LGUN:210:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:210:BinX,CAMR:LGUN:210:BinY,CAMR:LGUN:210:MinX,CAMR:LGUN:210:MinY,CAMR:LGUN:210:SizeX,CAMR:LGUN:210:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,C1B,CAMR:LGUN:390,SC_DIAG0,CAMR:LGUN:390,CAMR:LGUN:390:MaxSizeX_RBV,CAMR:LGUN:390:MaxSizeY_RBV,CAMR:LGUN:390:DataType_RBV,CAMR:LGUN:390:RESOLUTION,CAMR:LGUN:390:MinY_RBV,CAMR:LGUN:390:SizeX_RBV,CAMR:LGUN:390:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:390:BinX,CAMR:LGUN:390:BinY,CAMR:LGUN:390:MinX,CAMR:LGUN:390:MinY,CAMR:LGUN:390:SizeX,CAMR:LGUN:390:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,TC1B,CAMR:LGUN:400,SC_DIAG0,CAMR:LGUN:400,CAMR:LGUN:400:MaxSizeX_RBV,CAMR:LGUN:400:MaxSizeY_RBV,CAMR:LGUN:400:DataType_RBV,CAMR:LGUN:400:RESOLUTION,CAMR:LGUN:400:MinY_RBV,CAMR:LGUN:400:SizeX_RBV,CAMR:LGUN:400:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:400:BinX,CAMR:LGUN:400:BinY,CAMR:LGUN:400:MinX,CAMR:LGUN:400:MinY,CAMR:LGUN:400:SizeX,CAMR:LGUN:400:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,TC2B,CAMR:LGUN:430,SC_DIAG0,CAMR:LGUN:430,CAMR:LGUN:430:MaxSizeX_RBV,CAMR:LGUN:430:MaxSizeY_RBV,CAMR:LGUN:430:DataType_RBV,CAMR:LGUN:430:RESOLUTION,CAMR:LGUN:430:MinY_RBV,CAMR:LGUN:430:SizeX_RBV,CAMR:LGUN:430:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:430:BinX,CAMR:LGUN:430:BinY,CAMR:LGUN:430:MinX,CAMR:LGUN:430:MinY,CAMR:LGUN:430:SizeX,CAMR:LGUN:430:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,TC3B,CAMR:LGUN:460,SC_DIAG0,CAMR:LGUN:460,CAMR:LGUN:460:MaxSizeX_RBV,CAMR:LGUN:460:MaxSizeY_RBV,CAMR:LGUN:460:DataType_RBV,CAMR:LGUN:460:RESOLUTION,CAMR:LGUN:460:MinY_RBV,CAMR:LGUN:460:SizeX_RBV,CAMR:LGUN:460:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:460:BinX,CAMR:LGUN:460:BinY,CAMR:LGUN:460:MinX,CAMR:LGUN:460:MinY,CAMR:LGUN:460:SizeX,CAMR:LGUN:460:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,TC4B,CAMR:LGUN:490,SC_DIAG0,CAMR:LGUN:490,CAMR:LGUN:490:MaxSizeX_RBV,CAMR:LGUN:490:MaxSizeY_RBV,CAMR:LGUN:490:DataType_RBV,CAMR:LGUN:490:RESOLUTION,CAMR:LGUN:490:MinY_RBV,CAMR:LGUN:490:SizeX_RBV,CAMR:LGUN:490:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:490:BinX,CAMR:LGUN:490:BinY,CAMR:LGUN:490:MinX,CAMR:LGUN:490:MinY,CAMR:LGUN:490:SizeX,CAMR:LGUN:490:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,C-IRISB,CAMR:LGUN:750,SC_DIAG0,CAMR:LGUN:750,CAMR:LGUN:750:MaxSizeX_RBV,CAMR:LGUN:750:MaxSizeY_RBV,CAMR:LGUN:750:DataType_RBV,CAMR:LGUN:750:RESOLUTION,CAMR:LGUN:750:MinY_RBV,CAMR:LGUN:750:SizeX_RBV,CAMR:LGUN:750:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:750:BinX,CAMR:LGUN:750:BinY,CAMR:LGUN:750:MinX,CAMR:LGUN:750:MinY,CAMR:LGUN:750:SizeX,CAMR:LGUN:750:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,CAB,CAMR:LGUN:850,SC_DIAG0,CAMR:LGUN:850,CAMR:LGUN:850:MaxSizeX_RBV,CAMR:LGUN:850:MaxSizeY_RBV,CAMR:LGUN:850:DataType_RBV,CAMR:LGUN:850:RESOLUTION,CAMR:LGUN:850:MinY_RBV,CAMR:LGUN:850:SizeX_RBV,CAMR:LGUN:850:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:850:BinX,CAMR:LGUN:850:BinY,CAMR:LGUN:850:MinX,CAMR:LGUN:850:MinY,CAMR:LGUN:850:SizeX,CAMR:LGUN:850:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,VCCB,CAMR:LGUN:950,SC_DIAG0,CAMR:LGUN:950,CAMR:LGUN:950:MaxSizeX_RBV,CAMR:LGUN:950:MaxSizeY_RBV,CAMR:LGUN:950:DataType_RBV,CAMR:LGUN:950:RESOLUTION,CAMR:LGUN:950:MinY_RBV,CAMR:LGUN:950:SizeX_RBV,CAMR:LGUN:950:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:950:BinX,CAMR:LGUN:950:BinY,CAMR:LGUN:950:MinX,CAMR:LGUN:950:MinY,CAMR:LGUN:950:SizeX,CAMR:LGUN:950:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,CH5B,CAMR:LHTR:250,SC_DIAG0,CAMR:LHTR:250,CAMR:LHTR:250:MaxSizeX_RBV,CAMR:LHTR:250:MaxSizeY_RBV,CAMR:LHTR:250:DataType_RBV,CAMR:LHTR:250:RESOLUTION,CAMR:LHTR:250:MinY_RBV,CAMR:LHTR:250:SizeX_RBV,CAMR:LHTR:250:SizeY_RBV,,,,,,,,,,,CAMR:LHTR:250:BinX,CAMR:LHTR:250:BinY,CAMR:LHTR:250:MinX,CAMR:LHTR:250:MinY,CAMR:LHTR:250:SizeX,CAMR:LHTR:250:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,OTR0H04,OTRS:HTR:330,SC_DIAG0,OTRS:HTR:330,OTRS:HTR:330:ROI:MaxSizeX_RBV,OTRS:HTR:330:ROI:MaxSizeY_RBV,OTRS:HTR:330:BitsPerPixel_RBV,OTRS:HTR:330:RESOLUTION,OTRS:HTR:330:ROI:MinY_RBV,OTRS:HTR:330:ROI:SizeX_RBV,OTRS:HTR:330:ROI:SizeY_RBV,OTRS:HTR:330:X_ORIENT,OTRS:HTR:330:Y_ORIENT,OTRS:HTR:330:X_RTCL_CTR,OTRS:HTR:330:Y_RTCL_CTR,,,,,,,OTRS:HTR:330:ROI:BinX,OTRS:HTR:330:ROI:BinY,OTRS:HTR:330:ROI:MinX,OTRS:HTR:330:ROI:MinY,OTRS:HTR:330:ROI:SizeX,OTRS:HTR:330:ROI:SizeY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,CH4B,CAMR:LHTR:350,SC_DIAG0,CAMR:LHTR:350,CAMR:LHTR:350:MaxSizeX_RBV,CAMR:LHTR:350:MaxSizeY_RBV,CAMR:LHTR:350:DataType_RBV,CAMR:LHTR:350:RESOLUTION,CAMR:LHTR:350:MinY_RBV,CAMR:LHTR:350:SizeX_RBV,CAMR:LHTR:350:SizeY_RBV,,,,,,,,,,,CAMR:LHTR:350:BinX,CAMR:LHTR:350:BinY,CAMR:LHTR:350:MinX,CAMR:LHTR:350:MinY,CAMR:LHTR:350:SizeX,CAMR:LHTR:350:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,TCH1B,CAMR:LHTR:400,SC_DIAG0,CAMR:LHTR:400,CAMR:LHTR:400:MaxSizeX_RBV,CAMR:LHTR:400:MaxSizeY_RBV,CAMR:LHTR:400:DataType_RBV,CAMR:LHTR:400:RESOLUTION,CAMR:LHTR:400:MinY_RBV,CAMR:LHTR:400:SizeX_RBV,CAMR:LHTR:400:SizeY_RBV,,,,,,,,,,,CAMR:LHTR:400:BinX,CAMR:LHTR:400:BinY,CAMR:LHTR:400:MinX,CAMR:LHTR:400:MinY,CAMR:LHTR:400:SizeX,CAMR:LHTR:400:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,TCH5B,CAMR:LHTR:490,SC_DIAG0,CAMR:LHTR:490,CAMR:LHTR:490:MaxSizeX_RBV,CAMR:LHTR:490:MaxSizeY_RBV,CAMR:LHTR:490:DataType_RBV,CAMR:LHTR:490:RESOLUTION,CAMR:LHTR:490:MinY_RBV,CAMR:LHTR:490:SizeX_RBV,CAMR:LHTR:490:SizeY_RBV,,,,,,,,,,,CAMR:LHTR:490:BinX,CAMR:LHTR:490:BinY,CAMR:LHTR:490:MinX,CAMR:LHTR:490:MinY,CAMR:LHTR:490:SizeX,CAMR:LHTR:490:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
